@RELATION rgbDescr.txt

@ATTRIBUTE bin0 REAL
@ATTRIBUTE bin1 REAL
@ATTRIBUTE bin2 REAL
@ATTRIBUTE bin3 REAL
@ATTRIBUTE bin4 REAL
@ATTRIBUTE bin5 REAL
@ATTRIBUTE bin6 REAL
@ATTRIBUTE bin7 REAL
@ATTRIBUTE bin8 REAL
@ATTRIBUTE bin9 REAL
@ATTRIBUTE bin10 REAL
@ATTRIBUTE bin11 REAL
@ATTRIBUTE bin12 REAL
@ATTRIBUTE bin13 REAL
@ATTRIBUTE bin14 REAL
@ATTRIBUTE bin15 REAL
@ATTRIBUTE bin16 REAL
@ATTRIBUTE bin17 REAL
@ATTRIBUTE bin18 REAL
@ATTRIBUTE bin19 REAL
@ATTRIBUTE bin20 REAL
@ATTRIBUTE bin21 REAL
@ATTRIBUTE bin22 REAL
@ATTRIBUTE bin23 REAL
@ATTRIBUTE bin24 REAL
@ATTRIBUTE bin25 REAL
@ATTRIBUTE bin26 REAL
@ATTRIBUTE bin27 REAL
@ATTRIBUTE bin28 REAL
@ATTRIBUTE bin29 REAL
@ATTRIBUTE bin30 REAL
@ATTRIBUTE bin31 REAL
@ATTRIBUTE bin32 REAL
@ATTRIBUTE bin33 REAL
@ATTRIBUTE bin34 REAL
@ATTRIBUTE bin35 REAL
@ATTRIBUTE bin36 REAL
@ATTRIBUTE bin37 REAL
@ATTRIBUTE bin38 REAL
@ATTRIBUTE bin39 REAL
@ATTRIBUTE bin40 REAL
@ATTRIBUTE bin41 REAL
@ATTRIBUTE bin42 REAL
@ATTRIBUTE bin43 REAL
@ATTRIBUTE bin44 REAL
@ATTRIBUTE bin45 REAL
@ATTRIBUTE bin46 REAL
@ATTRIBUTE bin47 REAL
@ATTRIBUTE bin48 REAL
@ATTRIBUTE bin49 REAL
@ATTRIBUTE bin50 REAL
@ATTRIBUTE bin51 REAL
@ATTRIBUTE bin52 REAL
@ATTRIBUTE bin53 REAL
@ATTRIBUTE bin54 REAL
@ATTRIBUTE bin55 REAL
@ATTRIBUTE bin56 REAL
@ATTRIBUTE bin57 REAL
@ATTRIBUTE bin58 REAL
@ATTRIBUTE bin59 REAL
@ATTRIBUTE bin60 REAL
@ATTRIBUTE bin61 REAL
@ATTRIBUTE bin62 REAL
@ATTRIBUTE bin63 REAL


@ATTRIBUTE class {car-old, forest, people, trains}

@DATA

0.0048458250730786506 2.62508534782508E-5 0.0 0.0 0.0013945109623541374 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 9.577065455534926E-4 3.712431301281121E-5 0.0 0.0 0.003339434618436341 0.0011508537033971477 0.0 0.0 0.0010047597756245555 5.611791513499255E-4 0.0 0.0 0.0 0.0 0.0 0.0 1.8562156506405608E-4 0.0 0.0 0.0 2.9466509947805253E-4 4.058283463392442E-4 2.62508534782508E-5 0.0 3.580139094373376E-4 0.001117435654839197 5.295910445740118E-4 0.0 0.0 8.30124875146259E-5 1.2589467062485853E-4 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.3385361413406586E-4 3.866992189144432E-4 3.37198318316592E-4 0.0 8.30124875146259E-5 7.953618730194398E-4 0.0013843436800462746 4.5920239149093854E-4 car-old
0.0033139887371865743 0.004375262504055615 5.550685768098945E-4 0.0 0.0014413684478114276 0.002789568604001352 0.003823588144356647 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0014128830591435188 1.7307303671557005E-4 0.0 0.0 0.004601920594581135 0.004286834303921922 0.004733250350999863 0.0 6.557879384824989E-4 7.240164574539093E-4 0.002019950572315515 1.3876714420247362E-4 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 4.579082138001495E-4 8.222595709381689E-4 1.1330289878642443E-4 0.0 0.0025161578248860087 0.0019066109609250847 0.001581512582677971 3.461460734311401E-4 0.0 1.9071719763737204E-4 1.7307303671557005E-4 2.0686184498683123E-4 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0343092249341562E-4 2.9618108813406603E-4 1.6677735125724137E-4 8.011724805997376E-5 0.0 3.8700307516833154E-4 5.414092601191701E-4 0.0014487715188400143 car-old
0.003912536565692469 0.0 0.0 0.0 8.90251599526715E-4 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0014268689212615915 0.0 0.0 0.0 0.003528408399685313 0.0011371147104184782 0.0 0.0 0.0 3.765363069109804E-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0029533507077167936 7.388175844721863E-4 0.0 0.0 0.002615775799600081 0.0018264922016349879 0.005386575273761154 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 8.544968640516618E-4 0.00109584357044046 0.0012465569826633975 0.0 0.002411008753055152 0.001645166368839041 7.48351108883746E-4 9.962214276731455E-5 car-old
0.005323637998667567 5.724183372374785E-4 0.0 0.0 0.0050797088286092165 0.0010017320901655874 1.5999578920380012E-4 0.0 0.001396033935282026 2.921110095092095E-4 0.0 0.0 0.0 7.155229215468481E-5 0.0 0.0 0.002017470137947164 3.330577944433013E-4 0.0 0.0 0.0020166240611064544 0.0018849649799762918 8.231105663878495E-4 0.0 0.001223383785454763 0.0016663134503030839 9.78462879139629E-4 0.0 0.0 2.6772416248118356E-4 7.155229215468481E-5 0.0 0.003071196864583439 7.75058092539189E-4 0.0 0.0 5.354483249623671E-4 0.001465221369490793 3.763587085679997E-4 0.0 3.2789379494643805E-4 0.0012198913895613726 0.0022866900599318825 3.063686114211742E-4 0.0 1.370122082619928E-4 5.588412666115053E-4 2.546564741492586E-4 0.002136607834955256 0.0019919315116882813 0.0 0.0 5.84222019018419E-5 0.0011972988530542504 9.200337555844219E-4 0.0 0.0 2.3731210596697981E-4 0.0013726109531228751 6.085451287652908E-4 0.0 0.0 7.447398688113734E-4 0.0017062883943887743 car-old
0.005795484047693089 6.345277985985305E-4 0.0 0.0 0.0027419124411884013 0.002328885762650958 2.786329349137164E-4 0.0 5.045541446738942E-4 2.5846341828733864E-4 1.7519539331821486E-4 0.0 0.0 0.0 0.0 0.0 5.424903583804434E-4 1.9930103870310597E-4 0.0 0.0 0.0024283222093743435 0.002472895817598357 7.788751724428695E-4 0.0 0.0021964253558409393 0.0036754208413244116 0.001394460039492372 1.1242094761875172E-4 0.0 1.1242094761875172E-4 0.0 0.0 9.501304220059971E-5 1.58987228817274E-4 0.0 0.0 6.877789303710591E-4 7.020685928571556E-4 2.943871440923401E-4 0.0 5.604964236726318E-4 0.003127646937355229 0.002491081794437424 9.809837791031509E-4 0.0 5.391519244706976E-4 7.322787750439369E-4 8.65610010120998E-4 0.0 0.0 0.0 0.0 0.0 1.040815729409175E-4 9.501304220059971E-5 0.0 4.249112422191944E-5 0.002224604131700365 5.572658698274328E-4 2.913044712482142E-4 0.0 8.498224844383887E-5 5.027617619409439E-4 0.003486344307811537 car-old
0.005095980921212351 4.705253503906976E-4 0.0 0.0 0.004880848466127843 0.0015496885274759612 7.120459266005582E-5 0.0 0.001449382266317206 3.02095501929308E-4 1.3634641441897085E-4 0.0 0.0 0.0 0.0 0.0 0.001566501038521228 3.3143934137460246E-4 0.0 0.0 0.0020198355505952393 0.002271117708418729 5.167445708502887E-4 0.0 0.0020198355505952393 0.002614931508871605 9.410507007813952E-4 0.0 0.0 5.813830645328703E-5 0.0 0.0 0.0015809985293576481 7.712917938090043E-4 0.0 0.0 4.7588254787938293E-4 0.0014919018979052492 6.755060780108516E-4 0.0 0.0 9.47315491698279E-4 0.004172410912075734 0.001113010768687545 0.0 4.1109990739820874E-5 3.048798511291763E-4 3.767792887683256E-4 8.893450772776437E-4 9.840670490540442E-4 0.0 0.0 0.0 9.025492259255294E-4 0.0012476052512219295 0.0 0.0 0.0 0.0011400149557813063 3.767792887683256E-4 0.0 0.0 2.0962064498596534E-4 9.229170031311546E-4 car-old
0.005016355229415688 4.757463433380774E-4 0.0 0.0 0.001071422109633783 0.0011560957960646684 0.0 0.0 0.0 4.710590729363346E-5 6.661781296254615E-5 0.0 0.0 0.0 0.0 0.0 0.0015230100623584467 1.5384724898700062E-4 0.0 0.0 6.555454567601606E-4 0.0016059821701295374 2.692326857272511E-4 0.0 0.0 4.3087530755856114E-4 6.075262091674835E-4 0.0 0.0 0.0 0.0 0.0 0.0010851412613287687 2.016954450052533E-4 0.0 0.0 1.7625416598591215E-4 7.398277302741337E-4 9.80587655871605E-5 0.0 0.0 6.617220386129369E-4 0.003046991277339917 5.287624979577364E-4 0.0 0.0 1.3598304128200418E-4 1.6543050965323421E-4 3.8939617054317146E-4 1.413177218809004E-4 0.0 0.0 0.0 1.3043035120323412E-4 6.661781296254615E-5 0.0 0.0 5.439321651280168E-5 5.678818523991841E-4 8.063232509814054E-4 0.0 0.0 3.440129068862691E-4 0.0012135296048298085 car-old
0.005901771146426303 0.0013746138516797053 0.0 0.0 0.0011975934289138372 0.0022869337505510706 0.0010981198398562985 0.0 0.0 0.0 1.4926252475668314E-4 5.2772271716237796E-5 0.0 0.0 0.0 0.0 0.0019234751029295375 3.6370778304758685E-4 0.0 0.0 0.002141995240610324 0.0014408859738334284 8.427056003335743E-4 0.0 1.7100170452943015E-4 4.8510320545922024E-4 9.96404217190971E-4 0.0013113670610634066 0.0 0.0 0.0 0.0 0.0013786598173146573 8.293813522962947E-4 0.0 0.0 0.0013618927391514939 0.002202570738333962 2.5308692425355745E-4 0.0 1.7100170452943015E-4 0.002012969926090424 0.0011256710270998612 0.0022389378713502475 0.0 0.0 7.463126237834157E-5 4.615688666386317E-4 0.0018843470073656417 0.0010974856383365464 0.0 0.0 7.555839435356924E-4 0.0011681640314721608 2.7421276753006167E-4 0.0 0.0 7.369246699005428E-4 0.0011639845403217208 0.0010428367056002077 0.0 0.0 2.0438612949852167E-4 0.0016507686209331228 car-old
0.0048098380041207735 0.0 0.0 0.0 0.001555688937566284 9.317272757227619E-4 0.0 0.0 0.0013772325927445834 8.296595350908107E-4 4.061237351090843E-5 0.0 1.0220556534357805E-4 2.1744377040842857E-4 0.0 0.0 8.431347841381534E-4 4.689512955790523E-5 0.0 0.0 0.001000856768865112 9.017410309614627E-4 8.773275395702853E-5 0.0 1.690827941905542E-4 7.280081836606678E-4 4.979503194320632E-4 0.0 2.3447564778952614E-5 3.944490933186178E-4 2.9191982731529686E-4 0.0 7.510544518933509E-4 1.0745024046193084E-4 0.0 0.0 4.020419859350198E-4 4.695371187875723E-4 0.0 0.0 2.3447564778952614E-5 6.27852058086377E-4 5.468864891093666E-4 9.379025911581045E-5 0.0 1.0220556534357805E-4 2.993584672801125E-4 1.7546550791405706E-4 4.642380976102308E-4 2.321190488051154E-4 0.0 0.0 1.2407285051037158E-4 3.381655883811084E-4 1.572910462577036E-4 0.0 4.061237351090843E-5 4.61863462612614E-4 2.8428661457635906E-4 1.572910462577036E-4 0.0 2.3447564778952614E-5 2.8428661457635906E-4 8.735594725945638E-4 car-old
